   Vol_A   Vol_B
   0.47   0.58
   0.17   0.83
   0.00   1.02
   0.00   1.00
   0.00   1.01
   0.07   1.04
   0.22   0.75
   0.28   0.66
   0.40   0.54
   0.65   0.43
   0.48   0.64
   0.70   0.40
   0.78   0.14
   0.81   0.22
   0.33   0.61
   0.09   0.89
   0.04   0.94
   0.08   0.94
   0.26   0.77
   0.34   0.71
   0.93   0.19
   0.61   0.36
   0.08   0.86
   0.00   0.98
   0.00   1.10
   0.14   0.77
   0.68   0.38
   0.93   0.09
   0.96   0.05
   0.92   0.02
   0.96   0.05
   0.90   0.06
   1.02   0.06
   0.88   0.13
   0.20   0.78
   0.03   1.02
   0.04   0.96
   0.16   0.90
   0.60   0.51
   0.65   0.30
   0.97   0.06
   0.76   0.19
   0.32   0.63
   0.16   0.82
   0.09   0.86
   0.31   0.71
   0.72   0.22
   1.04   0.03
   0.97   0.00
   0.97   0.00
   0.96   0.04
   0.86   0.16
   1.00   0.02
   0.98   0.06
   0.33   0.75
   0.05   0.98
   0.03   0.99
   0.12   0.85
   0.20   0.74
   0.73   0.28
   0.66   0.29
   0.98   0.05
   0.81   0.20
   0.71   0.25
   0.58   0.43
   0.74   0.29
   0.94   0.14
   0.79   0.17
   0.79   0.10
   0.98   0.00
   1.05   0.01
   1.02   0.03
   1.02   0.00
   1.01   0.00
   0.73   0.28
   0.32   0.70
   0.15   0.85
   0.09   0.96
   0.18   0.87
   0.26   0.77
   0.33   0.62
   0.70   0.22
   0.69   0.39
   0.48   0.46
   0.55   0.46
   0.57   0.43
   0.77   0.26
   0.51   0.54
   0.43   0.64
   0.85   0.19
   0.89   0.00
   0.94   0.01
   0.96   0.01
   1.00   0.08
   0.73   0.21
   0.52   0.47
   0.42   0.56
   0.12   0.82
   0.06   0.81
   0.03   1.05
   0.19   0.79
   0.74   0.31
   0.73   0.27
   0.34   0.59
   0.14   0.86
   0.13   0.86
   0.24   0.72
   0.27   0.69
   0.73   0.22
   0.77   0.25
   0.86   0.14
   0.71   0.25
   0.73   0.28
   0.56   0.49
   0.29   0.72
   0.17   0.85
   0.18   0.83
   0.17   0.91
   0.21   0.85
   0.05   0.96
   0.06   0.99
   0.46   0.48
   0.91   0.18
   0.61   0.33
   0.18   0.76
   0.62   0.46
   0.30   0.69
   0.22   0.77
   0.26   0.73
   0.28   0.73
   0.19   0.76
   0.23   0.81
   0.29   0.63
   0.28   0.70
   0.07   0.93
   0.01   0.98
   0.01   0.96
   0.01   1.01
   0.06   0.88
   0.01   0.96
   0.00   0.98
   0.11   0.94
   0.76   0.27
   0.72   0.27
   0.62   0.42
   0.88   0.15
   0.73   0.28
   0.72   0.30
   0.86   0.29
   0.44   0.51
   0.62   0.33
   0.82   0.17
   0.84   0.07
   0.82   0.08
   0.47   0.58
   0.12   0.91
   0.04   0.96
   0.01   0.92
   0.17   0.84
   0.07   0.87
   0.03   0.90
   0.02   0.96
   0.47   0.58
   0.39   0.51
   0.61   0.38
   0.85   0.14
   0.91   0.08
   0.93   0.06
   0.56   0.42
   0.55   0.39
   0.58   0.37
   0.87   0.14
   0.56   0.38
   0.77   0.16
   0.84   0.12
   0.65   0.31
   0.37   0.60
   0.05   0.97
   0.04   0.97
   0.07   0.93
   0.09   0.96
   0.01   1.06
   0.26   0.73
   0.33   0.73
   0.36   0.68
   0.57   0.44
   0.38   0.61
   0.34   0.66
   0.12   0.91
   0.32   0.67
   0.73   0.35
   0.38   0.63
   0.15   0.86
   0.48   0.51
   0.92   0.11
   1.05   0.01
   0.69   0.29
   0.22   0.75
   0.01   0.99
   0.01   0.96
   0.00   1.01
   0.00   1.04
   0.18   0.76
   0.47   0.51
   0.54   0.45
   0.19   0.97
   0.16   0.82
   0.25   0.66
   0.22   0.79
   0.35   0.67
   0.38   0.63
   0.08   0.91
   0.13   0.82
   0.44   0.60
   0.94   0.02
   0.93   0.00
   0.79   0.25
   0.33   0.68
   0.01   0.94
   0.00   0.99
   0.00   1.05
   0.00   0.99
   0.08   0.97
   0.66   0.29
   1.01   0.02
   0.76   0.21
   0.41   0.54
   0.59   0.35
   0.56   0.43
   0.16   0.88
   0.17   0.80
   0.47   0.55
   0.82   0.24
   0.81   0.16
   0.93   0.01
   1.12   0.00
   0.90   0.04
   0.70   0.31
   0.08   0.90
   0.00   1.03
   0.02   0.96
   0.14   0.86
   0.26   0.71
   0.76   0.22
   0.98   0.00
   1.05   0.01
   0.66   0.24
   0.50   0.52
   0.38   0.61
   0.19   0.80
   0.45   0.54
   0.73   0.15
   1.03   0.03
   0.92   0.13
   0.90   0.16
   1.01   0.04
   1.02   0.00
   0.95   0.08
   0.29   0.78
   0.07   0.98
   0.30   0.67
   0.67   0.30
   0.77   0.24
   0.92   0.03
   1.00   0.00
   1.03   0.02
   1.00   0.06
   0.80   0.15
   0.57   0.41
   0.28   0.66
   0.25   0.83
   0.66   0.38
   1.02   0.09
   1.03   0.06
   0.96   0.06
   0.78   0.17
   0.95   0.04
   0.83   0.13
   0.13   0.87
   0.20   0.82
   1.01   0.01
   1.02   0.05
   0.91   0.07
   0.93   0.03
   0.84   0.14
   0.91   0.08
   0.86   0.06
   0.96   0.02
   0.93   0.08
   0.61   0.32
   0.15   0.85
   0.08   0.96
   0.43   0.58
   0.90   0.08
   0.91   0.08
   0.45   0.54
   0.51   0.44
   0.53   0.47
   0.69   0.32
   0.94   0.07
   1.01   0.01
   0.91   0.04
   0.93   0.05
   0.81   0.09
   0.37   0.61
   0.53   0.44
   0.90   0.10
   0.93   0.02
   0.96   0.08
   0.50   0.46
   0.16   0.85
   0.08   0.88
   0.42   0.67
   0.61   0.42
   0.72   0.25
   0.58   0.44
   0.49   0.46
   0.78   0.27
   0.87   0.10
   0.95   0.10
   0.75   0.22
   0.79   0.21
   0.70   0.31
   0.71   0.32
   0.40   0.61
   0.43   0.58
   0.72   0.28
   0.56   0.36
   0.44   0.53
   0.10   0.80
   0.00   1.04
   0.02   0.99
   0.23   0.71
   0.35   0.70
   0.38   0.67
   0.53   0.40
   0.92   0.10
   0.80   0.19
   0.31   0.67
   0.28   0.74
   0.17   0.88
   0.24   0.67
   0.34   0.72
   0.13   0.79
   0.30   0.66
   0.19   0.87
   0.05   1.00
   0.17   0.83
   0.19   0.89
   0.08   0.94
   0.00   0.92
   0.00   1.05
   0.02   1.04
   0.06   0.96
   0.13   0.89
   0.42   0.59
   0.91   0.05
   0.87   0.08
   0.43   0.61
   0.25   0.81
   0.21   0.77
   0.22   0.79
   0.12   0.88
   0.00   0.96
   0.01   1.07
   0.00   1.04
   0.00   1.03
   0.00   1.04
   0.02   0.97
   0.01   1.07
   0.00   1.12
   0.01   0.95
   0.06   0.97
   0.03   1.02
   0.02   1.03
   0.17   0.78
   0.70   0.25
   0.81   0.17
   0.76   0.26
   0.65   0.37
   0.26   0.66
   0.23   0.77
   0.00   1.00
   0.00   1.02
   0.00   1.01
   0.00   0.99
   0.00   1.00
   0.00   1.00
   0.01   1.02
   0.05   0.90
   0.01   0.96
   0.14   0.80
   0.66   0.37
   0.47   0.50
   0.40   0.59
   0.10   0.89
   0.40   0.62
   0.50   0.47
   0.53   0.44
   0.59   0.36
   0.80   0.13
   0.39   0.57
   0.00   0.91
   0.00   1.03
   0.00   1.05
   0.03   0.91
   0.06   1.01
   0.07   0.98
   0.16   0.87
   0.47   0.50
   0.16   0.77
   0.53   0.46
   0.86   0.11
   0.92   0.10
   0.71   0.33
   0.06   0.90
   0.03   1.05
   0.21   0.74
   0.47   0.46
   0.91   0.16
   0.90   0.08
   0.39   0.57
   0.11   0.95
   0.00   1.02
   0.00   1.04
   0.33   0.62
   0.54   0.41
   0.54   0.48
   0.63   0.41
   0.74   0.23
   0.87   0.15
   0.93   0.09
   0.95   0.03
   0.85   0.09
   0.48   0.53
   0.03   0.96
   0.00   1.03
   0.02   1.09
   0.30   0.73
   0.86   0.13
   0.84   0.16
   0.73   0.26
   0.18   0.85
   0.12   0.86
   0.16   0.84
   0.50   0.54
   0.81   0.21
   0.91   0.13
   0.79   0.21
   0.90   0.10
   0.92   0.08
   0.88   0.12
   0.99   0.00
   0.97   0.03
   0.35   0.62
   0.05   1.00
   0.00   0.91
   0.07   0.93
   0.27   0.75
   0.65   0.37
   0.66   0.28
   0.88   0.09
   0.62   0.47
   0.58   0.38
   0.60   0.40
   0.72   0.25
   0.84   0.23
   0.68   0.40
   0.63   0.36
   1.00   0.02
   0.99   0.01
   0.96   0.02
   1.00   0.00
   0.93   0.03
   0.43   0.54
   0.13   0.96
   0.05   0.86
   0.19   0.76
   0.05   0.97
   0.20   0.74
   0.54   0.37
   0.86   0.09
   0.95   0.14
   0.68   0.29
   0.38   0.60
   0.43   0.57
   0.38   0.52
   0.27   0.75
   0.62   0.43
   0.91   0.18
   1.02   0.00
   0.98   0.00
   1.12   0.01
   0.78   0.22
   0.32   0.67
   0.23   0.76
   0.16   0.84
   0.17   0.79
   0.07   0.95
   0.16   0.87
   0.30   0.75
   0.82   0.21
   0.94   0.10
   0.52   0.42
   0.12   0.79
   0.05   0.98
   0.08   0.81
   0.13   0.86
   0.53   0.43
   0.73   0.19
   0.78   0.25
   0.74   0.30
   0.88   0.12
   0.60   0.38
   0.10   0.93
   0.17   0.78
   0.18   0.85
   0.20   0.82
   0.26   0.75
   0.07   0.89
   0.09   0.89
   0.40   0.60
   0.91   0.09
   0.79   0.30
   0.36   0.71
   0.20   0.87
   0.14   0.81
   0.18   0.83
   0.23   0.80
   0.45   0.48
   0.64   0.38
   0.65   0.31
   0.81   0.19
   0.56   0.41
   0.05   0.93
   0.05   0.94
   0.05   0.97
   0.06   0.96
   0.12   0.98
   0.01   1.06
   0.14   0.88
   0.13   0.93
   0.42   0.56
   0.85   0.12
   0.78   0.12
   0.72   0.15
   0.86   0.12
   0.95   0.03
   0.97   0.04
   0.84   0.13
   0.98   0.08
   0.95   0.05
   0.96   0.04
   0.81   0.20
   0.60   0.43
   0.22   0.75
   0.01   1.12
   0.01   0.99
   0.02   0.91
   0.14   0.76
   0.27   0.71
   0.24   0.75
   0.47   0.55
   0.83   0.23
   0.78   0.21
   0.78   0.21
   0.86   0.21
   1.00   0.03
   0.66   0.37
   0.50   0.49
   0.76   0.28
   0.78   0.24
   0.42   0.46
   0.60   0.39
   0.80   0.13
   0.62   0.37
   0.46   0.56
   0.28   0.79
   0.20   0.83
   0.26   0.71
   0.33   0.68
   0.04   0.97
   0.07   0.98
   0.10   0.84
   0.24   0.76
   0.15   0.82
   0.41   0.73
   0.57   0.43
   0.41   0.54
   0.22   0.84
   0.15   0.88
   0.16   0.81
   0.07   0.91
   0.37   0.67
   0.73   0.17
   0.98   0.00
   1.02   0.03
   0.60   0.32
   0.13   0.87
   0.18   0.84
   0.02   0.98
   0.00   1.00
   0.04   1.00
   0.21   0.84
   0.17   0.79
   0.13   0.78
   0.19   0.80
   0.58   0.33
   0.61   0.35
   0.36   0.70
   0.07   0.92
   0.09   0.87
   0.40   0.57
   0.76   0.26
   0.93   0.04
   1.07   0.00
   0.96   0.03
   0.65   0.23
   0.21   0.80
   0.08   0.85
   0.00   1.03
   0.00   1.00
   0.08   0.97
   0.69   0.26
   0.85   0.16
   0.90   0.15
   0.96   0.13
   0.88   0.06
   0.82   0.19
   0.30   0.64
   0.10   0.84
   0.24   0.84
   0.77   0.21
   1.04   0.01
   0.95   0.00
   1.00   0.00
   0.98   0.04
   0.64   0.34
   0.25   0.74
   0.03   1.00
   0.00   0.98
   0.13   0.84
   0.45   0.50
   0.96   0.08
   0.98   0.05
   1.00   0.03
   0.93   0.03
   0.70   0.29
   0.41   0.69
   0.11   0.95
   0.26   0.75
   0.36   0.56
   0.75   0.28
   0.91   0.11
   0.93   0.05
   1.00   0.00
   0.93   0.06
   0.87   0.10
   0.51   0.51
   0.03   0.97
   0.13   0.83
   0.20   0.77
   0.53   0.49
   0.90   0.06
   0.73   0.24
   0.91   0.09
   1.00   0.01
   0.67   0.30
   0.12   0.87
   0.04   1.02
   0.06   0.93
   0.30   0.69
   0.61   0.36
   0.80   0.21
   0.98   0.05
   0.85   0.12
   0.99   0.04
   0.99   0.04
   0.54   0.41
   0.21   0.89
   0.72   0.25
   0.60   0.38
   0.54   0.52
   0.34   0.57
   0.29   0.76
   0.83   0.17
   0.93   0.02
   0.88   0.07
   0.70   0.34
   0.24   0.75
   0.01   0.97
   0.05   0.92
   0.25   0.70
   0.66   0.32
   1.08   0.03
   1.02   0.03
   0.90   0.09
   0.94   0.08
   0.90   0.18
   0.76   0.22
   0.90   0.02
   0.90   0.15
   0.73   0.30
   0.44   0.56
   0.08   0.93
   0.42   0.54
   0.72   0.28
   0.96   0.02
   0.91   0.08
   0.28   0.65
   0.11   0.91
   0.00   1.01
   0.24   0.77
   0.33   0.67
   0.75   0.24
   0.98   0.02
   0.97   0.07
   0.91   0.01
   0.99   0.02
   0.95   0.07
   0.93   0.09
   0.52   0.42
   0.35   0.58
   0.13   0.82
   0.05   0.92
   0.18   0.78
   0.40   0.50
   0.54   0.50
   0.44   0.58
   0.10   0.89
   0.00   0.93
   0.00   0.93
   0.11   0.90
   0.22   0.81
   0.40   0.63
   0.74   0.23
   1.04   0.00
   0.99   0.01
   0.89   0.19
   0.70   0.25
   0.74   0.18
   0.21   0.81
   0.04   0.95
   0.00   1.00
   0.01   0.92
   0.02   0.92
   0.01   1.02
   0.03   0.94
   0.02   1.05
   0.00   0.98
   0.00   1.06
   0.00   0.99
   0.00   1.00
   0.00   1.01
   0.17   0.77
   0.23   0.77
   0.95   0.09
   1.09   0.01
   0.90   0.10
   0.80   0.18
   0.50   0.49
   0.10   0.95
   0.01   1.02
   0.00   1.03
   0.00   0.97
   0.00   0.96
   0.00   0.98
   0.01   0.99
   0.19   0.76
   0.04   1.00
   0.00   0.99
   0.00   1.01
   0.01   0.97
   0.02   0.98
   0.00   0.97
   0.15   0.89
   0.96   0.09
   0.88   0.08
   0.92   0.08
   0.93   0.07
   0.62   0.45
   0.08   1.00
   0.00   1.09
   0.00   1.01
   0.00   1.03
   0.00   0.97
   0.00   0.97
   0.04   0.87
   0.34   0.68
   0.27   0.72
   0.05   0.93
   0.02   0.98
   0.24   0.69
   0.39   0.64
   0.14   0.92
   0.10   0.94
   0.55   0.48
   0.61   0.40
   0.76   0.26
   0.93   0.12
   0.63   0.32
   0.06   0.93
   0.00   0.94
   0.00   1.00
   0.00   1.00
   0.09   0.84
   0.09   0.96
   0.04   0.99
   0.12   0.90
   0.12   0.91
   0.01   1.04
   0.13   0.89
   0.58   0.33
   0.84   0.15
   0.60   0.35
   0.07   0.90
   0.02   1.04
   0.21   0.75
   0.64   0.29
   0.88   0.06
   0.59   0.41
   0.18   0.80
   0.07   0.93
   0.07   0.87
   0.02   1.05
   0.58   0.45
   0.73   0.31
   0.27   0.70
   0.09   0.89
   0.13   0.96
   0.31   0.72
   0.31   0.70
   0.83   0.20
   0.96   0.06
   0.83   0.19
   0.09   0.87
   0.00   1.04
   0.07   0.91
   0.26   0.74
   0.69   0.23
   0.69   0.27
   0.58   0.30
   0.23   0.77
   0.24   0.76
   0.17   0.74
   0.70   0.26
   0.88   0.12
   0.46   0.51
   0.26   0.83
   0.56   0.42
   0.83   0.19
   0.82   0.12
   1.01   0.05
   0.91   0.02
   0.77   0.22
   0.14   0.84
   0.00   0.94
   0.01   1.05
   0.07   0.94
   0.36   0.61
   0.71   0.33
   0.84   0.14
   0.48   0.55
   0.53   0.53
   0.40   0.74
   0.32   0.68
   0.46   0.59
   0.48   0.60
   0.59   0.38
   0.98   0.03
   1.05   0.00
   0.91   0.00
   1.03   0.01
   0.82   0.20
   0.33   0.61
   0.02   1.06
   0.05   0.96
   0.21   0.85
   0.02   1.03
   0.15   0.81
   0.53   0.43
   0.74   0.33
   0.43   0.50
   0.40   0.61
   0.11   0.82
   0.07   1.01
   0.10   0.97
   0.30   0.77
   0.63   0.33
   0.87   0.12
   0.99   0.00
   0.95   0.00
   0.96   0.02
   0.30   0.65
   0.03   0.93
   0.04   0.98
   0.06   0.98
   0.23   0.68
   0.07   0.93
   0.08   0.87
   0.16   0.89
   0.37   0.69
   0.18   0.82
   0.13   0.88
   0.05   1.08
   0.12   0.81
   0.14   0.87
   0.31   0.66
   0.45   0.49
   0.81   0.13
   0.81   0.11
   0.81   0.19
   1.04   0.03
   0.75   0.26
   0.13   0.88
   0.15   0.82
   0.07   0.96
   0.08   0.85
   0.12   0.93
   0.00   0.99
   0.02   1.01
   0.04   0.91
   0.31   0.72
   0.36   0.56
   0.22   0.78
   0.27   0.74
   0.41   0.61
   0.68   0.33
   0.66   0.27
   0.85   0.08
   0.80   0.14
   0.89   0.14
   0.96   0.03
   0.80   0.21
   0.13   0.84
   0.05   0.98
   0.01   1.06
   0.03   1.01
   0.00   1.06
   0.01   0.97
   0.68   0.34
   0.35   0.72
   0.56   0.50
   0.90   0.16
   0.88   0.06
   0.93   0.09
   0.94   0.06
   0.98   0.00
   1.02   0.00
   0.98   0.01
   0.99   0.06
   0.96   0.01
   0.99   0.01
   0.92   0.06
   0.71   0.34
   0.30   0.74
   0.11   0.82
   0.27   0.76
   0.57   0.45
   0.70   0.31
   0.73   0.39
   0.39   0.56
   0.58   0.40
   0.86   0.13
   0.52   0.41
   0.43   0.57
   0.66   0.28
   0.93   0.08
   0.95   0.07
   0.79   0.17
   0.74   0.30
   0.86   0.17
   0.75   0.29
   0.56   0.45
   0.65   0.27
   0.45   0.47
   0.25   0.77
   0.46   0.57
   0.60   0.40
   0.83   0.22
   0.79   0.24
   0.19   0.81
   0.16   0.86
   0.26   0.68
   0.11   0.96
   0.06   1.05
   0.18   0.78
   0.66   0.29
   0.78   0.30
   0.54   0.39
   0.27   0.78
   0.19   0.78
   0.15   0.91
   0.18   0.76
   0.82   0.15
   0.74   0.25
   0.53   0.43
   0.73   0.22
   0.79   0.16
   0.92   0.12
   0.33   0.66
   0.06   0.93
   0.10   0.88
   0.09   0.98
   0.05   0.97
   0.16   0.80
   0.23   0.85
   0.43   0.59
   0.67   0.36
   0.90   0.12
   0.28   0.70
   0.14   0.80
   0.28   0.71
   0.64   0.34
   0.95   0.05
   0.81   0.17
   0.74   0.16
   0.91   0.14
   0.82   0.15
   0.79   0.25
   0.07   0.86
   0.04   0.96
   0.17   0.89
   0.54   0.40
   0.50   0.56
   0.61   0.35
   0.96   0.07
   0.71   0.27
   0.71   0.34
   0.82   0.18
   0.25   0.65
   0.24   0.81
   0.76   0.27
   1.01   0.02
   0.95   0.00
   1.00   0.04
   0.83   0.16
   0.67   0.33
   0.50   0.53
   0.23   0.68
   0.02   0.99
   0.10   0.96
   0.68   0.35
   0.95   0.05
   0.75   0.19
   0.81   0.10
   0.97   0.05
   0.61   0.37
   0.25   0.75
   0.11   0.84
   0.07   0.93
   0.42   0.58
   0.70   0.34
   0.95   0.01
   1.00   0.04
   1.00   0.05
   0.68   0.26
   0.46   0.58
   0.39   0.56
   0.13   0.93
   0.07   1.00
   0.11   0.94
   0.53   0.46
   0.87   0.19
   0.52   0.50
   0.85   0.13
   0.99   0.02
   0.56   0.44
   0.17   0.86
   0.02   1.03
   0.11   0.85
   0.24   0.63
   0.58   0.42
   0.83   0.20
   0.79   0.18
   0.93   0.09
   0.83   0.09
   0.87   0.16
   0.82   0.22
   0.22   0.76
   0.50   0.45
   0.27   0.72
   0.14   0.85
   0.17   0.87
   0.32   0.74
   0.86   0.14
   0.92   0.04
   0.92   0.13
   0.69   0.27
   0.26   0.78
   0.07   0.96
   0.09   0.95
   0.10   0.94
   0.39   0.67
   0.87   0.17
   1.01   0.03
   0.96   0.03
   0.97   0.00
   0.90   0.04
   0.55   0.47
   1.03   0.05
   0.81   0.18
   0.14   0.90
   0.03   0.99
   0.08   0.98
   0.25   0.77
   0.30   0.67
   0.84   0.19
   0.82   0.12
   0.28   0.70
   0.01   1.00
   0.00   1.02
   0.01   1.03
   0.07   0.92
   0.60   0.45
   0.94   0.05
   0.92   0.00
   1.02   0.00
   1.06   0.00
   0.98   0.09
   0.95   0.02
   0.54   0.49
   0.12   0.94
   0.00   1.01
   0.00   1.04
   0.00   1.03
   0.01   1.01
   0.14   0.85
   0.27   0.68
   0.11   0.95
   0.01   0.91
   0.00   1.01
   0.02   1.04
   0.15   0.78
   0.28   0.78
   0.80   0.18
   1.05   0.01
   0.95   0.00
   1.00   0.01
   0.95   0.00
   0.77   0.26
   0.38   0.58
   0.07   0.96
   0.00   1.05
   0.00   0.98
   0.00   1.04
   0.00   0.92
   0.00   0.96
   0.00   1.00
   0.01   0.94
   0.03   0.90
   0.00   1.06
   0.00   0.96
   0.01   1.01
   0.03   0.95
   0.28   0.72
   0.84   0.08
   1.07   0.00
   0.91   0.02
   0.85   0.11
   0.24   0.70
   0.19   0.74
   0.03   0.98
   0.00   1.07
   0.00   1.07
   0.00   1.05
   0.00   1.02
   0.00   1.02
   0.02   1.04
   0.05   0.91
   0.03   1.06
   0.00   0.98
   0.00   1.00
   0.00   1.11
   0.00   1.01
   0.18   0.81
   0.85   0.16
   1.08   0.04
   0.92   0.09
   0.81   0.20
   0.20   0.83
   0.03   0.99
   0.00   1.03
   0.00   1.11
   0.00   0.90
   0.00   0.96
   0.00   0.96
   0.01   1.03
   0.09   0.99
   0.02   0.96
   0.01   0.98
   0.02   0.99
   0.03   1.02
   0.02   0.97
   0.01   1.02
   0.21   0.77
   0.65   0.30
   0.66   0.38
   0.64   0.35
   0.65   0.37
   0.21   0.82
   0.01   0.94
   0.03   0.99
   0.03   1.03
   0.00   1.05
   0.13   0.95
   0.07   0.96
   0.02   1.01
   0.05   0.90
   0.01   1.00
   0.01   0.92
   0.06   0.90
   0.24   0.74
   0.54   0.51
   0.26   0.66
   0.27   0.71
   0.27   0.71
   0.32   0.68
   0.55   0.41
   0.50   0.52
   0.30   0.66
   0.26   0.72
   0.22   0.80
   0.33   0.74
   0.18   0.75
   0.73   0.22
   0.76   0.25
   0.49   0.51
   0.31   0.65
   0.27   0.76
   0.20   0.82
   0.31   0.72
   0.70   0.28
   0.95   0.10
   0.90   0.06
   0.39   0.57
   0.03   0.94
   0.06   0.95
   0.16   0.89
   0.29   0.71
   0.65   0.31
   0.72   0.28
   0.36   0.69
   0.24   0.79
   0.21   0.77
   0.76   0.32
   0.73   0.31
   0.69   0.27
   0.43   0.61
   0.60   0.34
   0.67   0.26
   0.70   0.22
   0.89   0.12
   0.95   0.02
   0.85   0.18
   0.26   0.68
   0.00   1.01
   0.00   1.09
   0.03   0.99
   0.16   0.82
   0.75   0.22
   0.81   0.12
   0.49   0.51
   0.25   0.67
   0.25   0.80
   0.20   0.85
   0.36   0.57
   0.79   0.26
   0.83   0.14
   0.99   0.06
   0.98   0.01
   1.00   0.01
   0.96   0.09
   0.83   0.21
   0.47   0.59
   0.10   0.89
   0.03   0.94
   0.11   0.90
   0.02   1.01
   0.13   0.88
   0.56   0.43
   0.79   0.23
   0.42   0.62
   0.13   0.88
   0.20   0.76
   0.08   0.86
   0.28   0.66
   0.51   0.54
   0.53   0.43
   0.81   0.22
   1.02   0.02
   0.98   0.02
   0.89   0.12
   0.37   0.61
   0.11   0.83
   0.00   1.00
   0.13   0.85
   0.15   0.90
   0.01   1.00
   0.04   0.92
   0.03   0.98
   0.11   0.86
   0.03   0.97
   0.04   0.99
   0.06   0.92
   0.21   0.79
   0.30   0.69
   0.49   0.43
   0.90   0.11
   0.94   0.04
   0.99   0.01
   0.95   0.03
   0.93   0.06
   0.61   0.40
   0.42   0.50
   0.06   0.94
   0.05   0.95
   0.12   0.89
   0.11   0.90
   0.00   0.97
   0.14   0.88
   0.02   0.98
   0.04   0.93
   0.22   0.79
   0.42   0.64
   0.53   0.46
   0.59   0.36
   0.90   0.09
   1.03   0.01
   1.11   0.00
   1.00   0.00
   1.07   0.00
   0.87   0.03
   1.03   0.08
   0.47   0.45
   0.09   0.93
   0.01   0.95
   0.22   0.81
   0.10   0.88
   0.24   0.78
   0.45   0.52
   0.21   0.86
   0.31   0.71
   0.68   0.29
   0.92   0.07
   0.91   0.07
   0.89   0.14
   0.75   0.20
   0.91   0.12
   0.99   0.01
   0.96   0.00
   0.95   0.00
   1.05   0.00
   1.01   0.05
   0.48   0.51
   0.27   0.71
   0.28   0.68
   0.63   0.41
   0.90   0.06
   0.94   0.07
   0.77   0.17
   0.89   0.13
   0.85   0.08
   0.97   0.04
   0.50   0.53
   0.27   0.78
   0.60   0.37
   0.61   0.30
   1.00   0.08
   0.92   0.01
   1.03   0.00
   1.02   0.01
   0.92   0.09
   0.82   0.17
   0.60   0.43
   0.22   0.76
   0.20   0.68
   0.48   0.51
   0.92   0.04
   1.01   0.02
   0.87   0.05
   0.81   0.15
   0.92   0.15
   0.86   0.16
   0.16   0.88
   0.05   0.98
   0.31   0.66
   0.73   0.34
   0.90   0.15
   0.93   0.04
   0.98   0.09
   0.66   0.28
   0.25   0.75
   0.14   0.84
   0.27   0.77
   0.13   0.86
   0.14   0.75
   0.42   0.53
   0.97   0.03
   0.93   0.01
   0.63   0.28
   0.46   0.47
   0.35   0.68
   0.26   0.75
   0.05   0.91
   0.05   0.92
   0.12   0.94
   0.24   0.68
   0.57   0.38
   0.96   0.03
   0.74   0.15
   0.53   0.45
   0.23   0.66
   0.36   0.70
   0.32   0.63
   0.29   0.75
   0.26   0.73
   0.35   0.67
   0.81   0.18
   0.91   0.04
   0.80   0.28
   0.32   0.72
   0.33   0.55
   0.24   0.77
   0.07   0.96
   0.19   0.80
   0.43   0.50
   0.20   0.85
   0.35   0.65
   0.86   0.08
   0.84   0.13
   0.65   0.39
   0.31   0.77
   0.59   0.47
   0.69   0.31
   0.38   0.55
   0.25   0.83
   0.36   0.61
   0.41   0.55
   0.56   0.47
   0.27   0.70
   0.14   0.86
   0.63   0.32
   0.80   0.25
   0.52   0.48
   0.40   0.56
   0.45   0.49
   0.15   0.85
   0.08   0.92
   0.37   0.56
   0.73   0.26
   0.85   0.17
   0.82   0.25
   0.87   0.17
   0.61   0.37
   0.38   0.67
   0.24   0.77
   0.21   0.84
   0.42   0.61
   0.38   0.64
   0.16   0.84
   0.05   0.87
   0.34   0.64
   0.86   0.14
   0.98   0.10
   0.88   0.10
   0.70   0.22
   0.53   0.46
   0.29   0.66
   0.26   0.75
   0.62   0.40
   0.90   0.04
   1.04   0.04
   0.54   0.51
   0.14   0.92
   0.13   0.85
   0.33   0.64
   0.62   0.40
   0.81   0.16
   0.61   0.38
   0.53   0.40
   0.22   0.77
   0.32   0.62
   0.53   0.44
   0.82   0.22
   0.87   0.10
   0.86   0.18
   0.79   0.17
   0.86   0.11
   0.75   0.20
   0.38   0.59
   0.54   0.36
   0.67   0.39
   0.21   0.72
   0.19   0.76
   0.43   0.60
   0.56   0.41
   0.93   0.09
   0.99   0.02
   0.88   0.24
   0.89   0.11
   0.81   0.19
   0.25   0.72
   0.23   0.74
   0.19   0.74
   0.17   0.82
   0.20   0.81
   0.40   0.54
   0.68   0.29
   0.64   0.35
   0.14   0.75
   0.13   0.84
   0.30   0.67
   0.07   0.96
   0.20   0.80
   0.70   0.35
   0.96   0.03
   0.99   0.00
   0.98   0.00
   0.93   0.05
   0.84   0.13
   0.63   0.31
   0.33   0.70
   0.17   0.81
   0.14   0.85
   0.00   1.03
   0.00   0.98
   0.08   0.95
   0.20   0.84
   0.25   0.81
   0.20   0.69
   0.04   0.93
   0.01   0.97
   0.01   1.00
   0.15   0.81
   0.50   0.46
   0.97   0.02
   1.01   0.00
   0.92   0.05
   0.95   0.10
   0.74   0.21
   0.83   0.21
   0.38   0.56
   0.23   0.69
   0.07   0.90
   0.00   0.98
   0.00   1.06
   0.05   0.91
   0.14   0.80
   0.67   0.44
   0.63   0.41
   0.04   0.98
   0.00   1.00
   0.00   0.95
